Student_ID,Full_Name,Grade_Level,Grade_Num,Age,Attendance_Rate_%,HW_Completion_%,Avg_Exam_Score,Missed_Assignments,Comm_Count,Has_Communication,Is_At_Risk,Score_Band
S05040,James James,Grade 4,4,13,14.81,71.43,76.67,2,1,True,False,Good
S05041,Jennifer Tran,Grade 4,4,19,26.47,44.44,68.0,4,2,True,False,Average
S05042,Sara Simmons,Grade 2,2,13,31.03,20.0,73.5,3,1,True,False,Average
S05043,William Quinn,Grade 5,5,16,19.23,66.67,61.43,1,1,True,False,Average
S05044,Cynthia Payne,Grade 3,3,9,32.14,75.0,68.8,1,0,False,False,Average
S05045,Andrea Martinez,Grade 3,3,18,20.0,0.0,67.0,4,1,True,False,Average
S05046,todd gentry,Grade 1,1,18,10.71,50.0,64.0,0,0,False,False,Average
S05047,Danielle Jenkins,Grade 3,3,18,31.43,50.0,76.8,1,5,True,False,Good
S05048,Juan Austin,Grade 3,3,19,16.67,62.5,,3,0,False,False,Unknown
S05049,Jamie Vincent,Grade 5,5,20,25.0,33.33,82.0,2,0,False,False,Good
S05050,John Gonzalez,Grade 1,1,15,33.33,60.0,99.0,2,0,False,False,Excellent
S05051,Michael Bernard,Grade 1,1,12,36.36,0.0,66.8,1,1,True,False,Average
S05052,Jeanne Williams,Grade 1,1,10,28.57,66.67,46.0,1,3,True,False,Failing
S05053,Sarah Gomez,Grade 2,2,12,16.13,50.0,65.17,2,0,False,False,Average
S05054,Sherri Stanley,Grade 2,2,8,40.0,60.0,63.25,2,0,False,False,Average
S05055,Joel Olson,Grade 3,3,16,21.88,42.86,79.6,2,1,True,False,Good
S05056,Adam Hansen,Grade 2,2,10,33.33,50.0,54.5,0,4,True,False,Failing
S05057,Thomas Sanchez,Grade 3,3,17,23.33,66.67,49.0,1,4,True,False,Failing
S05058,David Walter,Grade 1,1,18,38.89,57.14,71.67,1,6,True,False,Average
S05059,Mark Wilson,Grade 1,1,12,32.26,66.67,85.0,1,3,True,False,Good
S05060,Ricky Moore,Grade 4,4,8,14.29,0.0,72.8,1,3,True,False,Average
S05061,Kathleen Harris,Grade 5,5,9,31.25,50.0,72.67,0,1,True,False,Average
S05062,Jacob Wilson,Grade 4,4,18,26.09,71.43,77.6,1,1,True,False,Good
S05063,Rebecca Noble,Grade 4,4,15,7.69,66.67,65.4,1,3,True,False,Average
S05064,Julia Andrews,Grade 1,1,11,14.29,66.67,61.33,1,2,True,False,Average
S05065,Emily Ray,Grade 2,2,9,25.81,100.0,66.67,0,3,True,False,Average
S05066,david jackson,Grade 1,1,18,41.38,30.0,65.33,4,6,True,False,Average
S05067,Antonio Goodwin,Grade 4,4,9,21.88,66.67,72.6,0,3,True,False,Average
S05068,Madison Howe,Grade 5,5,9,38.89,33.33,87.33,3,0,False,False,Good
S05069,Christian Franco,Grade 4,4,9,18.42,83.33,66.0,0,5,True,False,Average
S05070,Emily Bowman,Grade 5,5,15,32.14,57.14,78.67,2,2,True,False,Good
S05071,Amber Stevens,Grade 3,3,16,31.11,33.33,51.0,0,3,True,False,Failing
S05072,Timothy Jones,Grade 2,2,18,27.08,66.67,78.5,1,1,True,False,Good
S05073,Tom Lawson,Grade 4,4,9,35.9,75.0,56.5,1,2,True,False,Failing
S05074,Kevin Nunez,Grade 2,2,13,7.69,66.67,71.0,2,2,True,False,Average
S05075,Leah Dawson,Grade 5,5,9,25.81,77.78,50.0,2,5,True,False,Failing
S05076,Sheila Williams,Grade 2,2,19,24.0,83.33,81.0,1,6,True,False,Good
S05077,Christopher York,Grade 1,1,13,25.93,33.33,,2,3,True,False,Unknown
S05078,Amanda Ingram,Grade 5,5,7,32.56,20.0,76.5,1,5,True,False,Good
S05079,Veronica Willis,Grade 3,3,13,35.29,100.0,65.5,0,2,True,False,Average
S05080,Stephen Hayes,Grade 1,1,19,34.38,66.67,74.5,1,1,True,False,Average
S05081,Ashley Smith,Grade 4,4,10,32.5,33.33,89.75,4,1,True,False,Good
S05082,Christopher Marshall,Grade 3,3,12,28.57,42.86,108.0,2,2,True,False,Excellent
S05083,Stephen Norris,Grade 2,2,16,30.3,100.0,89.25,0,2,True,False,Good
S05084,Matthew Campos,Grade 4,4,20,30.56,33.33,85.2,0,2,True,False,Good
S05085,Michelle Costa,Grade 3,3,15,23.53,16.67,69.33,3,4,True,False,Average
S05086,Karen Cunningham,Grade 1,1,13,20.83,50.0,91.5,1,1,True,False,Excellent
S05087,Melissa Singleton,Grade 1,1,7,23.81,50.0,83.0,3,0,False,False,Good
S05088,Samantha Morrow,Grade 2,2,11,30.77,25.0,88.5,2,2,True,False,Good
S05089,Casey Murray,Grade 4,4,17,25.0,0.0,88.0,0,0,False,False,Good
S05090,John Kaufman,Grade 3,3,7,24.14,66.67,57.0,1,3,True,False,Failing
S05091,dennis jackson,Grade 3,3,17,31.43,60.0,68.67,2,1,True,False,Average
S05092,Carla Trujillo,Grade 2,2,17,23.68,50.0,,2,3,True,False,Unknown
S05093,Cheryl Hunt,Grade 1,1,13,33.33,50.0,82.67,2,1,True,False,Good
S05094,Alexander Dixon,Grade 4,4,15,30.77,40.0,66.33,1,3,True,False,Average
S05095,ronald rodriguez,Grade 2,2,15,18.42,42.86,65.0,2,3,True,False,Average
S05096,Thomas Ross,Grade 3,3,9,28.57,20.0,61.6,3,3,True,False,Average
S05097,Kara Brown,Grade 4,4,11,32.35,33.33,63.0,1,2,True,False,Average
S05098,Jennifer Rosario,Grade 4,4,9,35.9,100.0,77.88,0,4,True,False,Good
S05099,April Acevedo,Grade 2,2,7,41.67,33.33,66.75,2,2,True,False,Average
S05100,Sara Valenzuela,Grade 2,2,10,33.33,20.0,88.5,4,3,True,False,Good
S05101,Lori Turner,Grade 1,1,10,18.52,60.0,85.25,1,3,True,False,Good
S05102,Stacey Williamson,Grade 5,5,11,18.18,28.57,54.67,5,3,True,True,Failing
S05103,Neil Horton,Grade 4,4,9,46.15,71.43,56.0,2,3,True,False,Failing
S05104,jacob baker,Grade 4,4,8,33.33,42.86,71.75,2,0,False,False,Average
S05105,Derek Hardin,Grade 3,3,14,11.11,33.33,92.0,4,3,True,False,Excellent
S05106,John Hardin,Grade 5,5,19,30.0,0.0,81.67,2,4,True,False,Good
S05107,Ronald Wright,Grade 2,2,11,17.86,50.0,63.25,3,1,True,False,Average
S05108,Tammy Miller,Grade 2,2,14,25.81,83.33,96.25,1,1,True,False,Excellent
S05109,Sarah Perez,Grade 3,3,12,33.33,0.0,77.83,2,1,True,False,Good
S05110,Brittany Wallace,Grade 3,3,18,30.43,16.67,49.33,3,0,False,False,Failing
S05111,Jeremy Boyd,Grade 5,5,9,50.0,60.0,69.33,1,0,False,False,Average
S05112,Devon Brown,Grade 5,5,13,11.11,100.0,73.67,0,2,True,False,Average
S05113,Eddie Parker,Grade 5,5,12,28.57,75.0,59.5,1,3,True,False,Failing
S05114,Jose Sellers,Grade 5,5,15,24.24,66.67,76.67,1,2,True,False,Good
S05115,alexander kelly,Grade 5,5,15,4.76,83.33,83.25,1,1,True,False,Good
S05116,Angela Johnson,Grade 1,1,18,13.89,0.0,73.29,1,1,True,False,Average
S05117,allison brown,Grade 5,5,16,20.59,55.56,68.67,3,4,True,False,Average
S05118,Krystal Huang,Grade 2,2,9,12.12,100.0,79.0,0,2,True,False,Good
S05119,Stacey Davis,Grade 2,2,11,40.0,0.0,84.5,5,2,True,False,Good
S05120,Steven Reed,Grade 3,3,18,30.0,60.0,76.5,2,4,True,False,Good
S05121,Carl Brown,Grade 3,3,18,26.67,66.67,93.5,0,3,True,False,Excellent
S05122,Lisa Clark,Grade 4,4,16,29.73,0.0,59.0,3,0,False,False,Failing
S05123,Gregory Alexander,Grade 4,4,17,29.03,75.0,106.0,1,2,True,False,Excellent
S05124,Christina Woodward,Grade 4,4,19,12.5,28.57,58.0,4,6,True,True,Failing
S05125,Ryan Wright,Grade 5,5,19,20.83,50.0,64.0,1,3,True,False,Average
S05126,Jeffrey Carrillo,Grade 1,1,19,28.57,57.14,56.0,2,3,True,False,Failing
S05127,Timothy Hurst,Grade 5,5,16,23.08,50.0,84.0,3,4,True,False,Good
S05128,Jennifer Rodriguez,Grade 3,3,14,30.77,66.67,50.0,1,3,True,False,Failing
S05129,Michael Lewis,Grade 1,1,8,20.0,75.0,109.0,1,3,True,False,Excellent
S05130,Shelly Hoover,Grade 3,3,15,17.86,42.86,71.0,3,4,True,False,Average
S05131,Mary Lopez,Grade 4,4,15,25.81,50.0,61.33,1,2,True,False,Average
S05132,Kara Price,Grade 1,1,9,18.18,50.0,73.0,1,0,False,False,Average
S05133,Bradley Wyatt,Grade 3,3,15,19.35,66.67,96.5,1,5,True,False,Excellent
S05134,Melissa Ashley,Grade 3,3,14,21.43,50.0,72.33,2,4,True,False,Average
S05135,Kathryn Jefferson,Grade 5,5,17,27.59,50.0,56.5,1,2,True,False,Failing
S05136,Alex Jones,Grade 2,2,18,10.0,0.0,66.75,5,1,True,False,Average
S05137,Stephanie Scott,Grade 3,3,17,28.12,33.33,55.33,4,1,True,False,Failing
S05138,Robert Cruz,Grade 4,4,15,40.62,20.0,101.0,2,2,True,False,Excellent
S05139,Kyle Mejia,Grade 2,2,9,35.48,75.0,81.0,0,2,True,False,Good
S05140,Jason Tucker,Grade 4,4,18,35.71,25.0,74.0,2,2,True,False,Average
S05141,David Anderson,Grade 2,2,15,14.29,0.0,54.0,2,1,True,False,Failing
S05142,amber davis,Grade 2,2,13,30.77,40.0,73.0,2,1,True,False,Average
S05143,Jason Murillo,Grade 1,1,9,28.0,57.14,85.25,3,2,True,False,Good
S05144,Sarah Williams,Grade 4,4,14,35.48,0.0,67.25,1,1,True,False,Average
S05145,robert schultz,Grade 2,2,19,25.81,0.0,66.2,2,2,True,False,Average
S05146,James Young,Grade 1,1,13,25.81,57.14,68.33,2,6,True,False,Average
S05147,Sean Moreno,Grade 5,5,20,45.45,75.0,82.0,1,2,True,False,Good
S05148,Jessica Merritt,Grade 3,3,18,31.82,66.67,105.5,1,1,True,False,Excellent
S05149,Benjamin Williams,Grade 4,4,18,31.03,75.0,102.0,1,4,True,False,Excellent
S05150,Daniel Nelson,Grade 1,1,16,15.15,33.33,77.0,2,2,True,False,Good
S05151,Angela Marshall,Grade 1,1,19,29.27,100.0,56.0,0,4,True,False,Failing
S05152,Victor Mora,Grade 1,1,18,35.29,33.33,76.75,4,5,True,False,Good
S05153,Sophia Martin,Grade 4,4,9,25.0,83.33,85.0,1,5,True,False,Good
S05154,sarah rasmussen,Grade 2,2,8,17.14,33.33,66.67,0,3,True,False,Average
S05155,ryan jones,Grade 2,2,11,13.51,75.0,69.5,1,2,True,False,Average
S05156,Kathleen Salinas,Grade 3,3,17,12.5,71.43,78.33,2,2,True,False,Good
S05157,Courtney Howard,Grade 4,4,12,17.24,25.0,,3,4,True,False,Unknown
S05158,marie stein,Grade 2,2,12,33.33,40.0,88.0,1,0,False,False,Good
S05159,Eric Martinez,Grade 1,1,11,31.25,55.56,64.0,2,2,True,False,Average
S05160,Kelly Gilbert,Grade 2,2,14,23.08,33.33,77.0,1,3,True,False,Good
S05161,Kari Powell,Grade 1,1,10,25.0,25.0,76.0,3,2,True,False,Good
S05162,Roberto Pierce,Grade 5,5,12,27.59,33.33,72.67,2,2,True,False,Average
S05163,Dan Conner,Grade 3,3,9,15.62,100.0,99.0,0,3,True,False,Excellent
S05164,Vicki Roy,Grade 2,2,17,18.75,57.14,59.0,1,2,True,False,Failing
S05165,Steven Cook,Grade 2,2,15,30.77,70.0,70.5,1,2,True,False,Average
S05166,Stephanie Arias,Grade 3,3,16,26.09,42.86,65.33,4,1,True,False,Average
S05167,Maria Joseph,Grade 5,5,7,31.58,66.67,57.5,2,0,False,False,Failing
S05168,Katherine Lloyd,Grade 4,4,16,26.47,83.33,78.0,1,1,True,False,Good
S05169,Charles Gay,Grade 3,3,9,33.33,50.0,104.0,2,2,True,False,Excellent
S05170,Brooke Ellis,Grade 1,1,17,22.22,66.67,81.4,2,1,True,False,Good
S05171,Mary Lowe,Grade 3,3,7,25.0,0.0,70.5,0,1,True,False,Average
S05172,Christopher Mcintosh,Grade 2,2,15,23.53,33.33,84.75,1,3,True,False,Good
S05173,Vanessa Reed,Grade 4,4,15,34.15,50.0,85.75,2,3,True,False,Good
S05174,Jeremiah Hicks PhD,Grade 3,3,15,22.58,50.0,85.75,1,1,True,False,Good
S05175,Nicole Schroeder,Grade 3,3,19,28.57,77.78,74.0,0,1,True,False,Average
S05176,Paul Christensen,Grade 2,2,19,24.32,60.0,99.0,2,2,True,False,Excellent
S05177,Anthony Jenkins,Grade 4,4,16,17.86,66.67,,0,1,True,False,Unknown
S05178,Jonathan Turner,Grade 3,3,20,26.67,57.14,96.0,1,5,True,False,Excellent
S05179,Joseph Green,Grade 4,4,18,34.48,40.0,77.0,2,2,True,False,Good
S05180,Michelle Robles,Grade 4,4,19,15.38,25.0,63.67,2,1,True,False,Average
S05181,eduardo bailey,Grade 2,2,13,24.14,50.0,70.5,0,0,False,False,Average
S05182,Molly Snow,Grade 1,1,14,31.03,33.33,59.67,1,2,True,False,Failing
S05183,David Yates,Grade 4,4,16,19.05,77.78,85.0,1,3,True,False,Good
S05184,Denise Mason,Grade 4,4,18,15.38,42.86,63.67,3,3,True,False,Average
S05185,Tyler Russell IV,Grade 2,2,12,32.0,40.0,84.33,1,3,True,False,Good
S05186,Amanda Dixon,Grade 1,1,18,32.35,60.0,67.67,1,1,True,False,Average
S05187,Meghan Morgan,Grade 3,3,14,32.14,33.33,64.33,1,2,True,False,Average
S05188,Kathryn Turner,Grade 1,1,15,30.77,80.0,67.67,0,0,False,False,Average
S05189,Nathaniel Miller,Grade 2,2,11,23.33,66.67,91.67,2,1,True,False,Excellent
S05190,Jeff Harrison,Grade 5,5,14,20.0,66.67,74.0,1,3,True,False,Average
S05191,Mr. Aaron Adams,Grade 5,5,8,14.81,0.0,84.5,3,2,True,False,Good
S05192,Lisa Bradley,Grade 4,4,8,35.29,44.44,,5,3,True,False,Unknown
S05193,Mary Johnson,Grade 1,1,10,16.67,50.0,80.5,1,3,True,False,Good
S05194,Scott Hudson,Grade 5,5,11,31.58,50.0,65.33,2,1,True,False,Average
S05195,Charlene Nelson,Grade 4,4,10,14.81,50.0,69.67,2,4,True,False,Average
S05196,Courtney Mata,Grade 2,2,12,31.03,25.0,91.6,3,3,True,False,Excellent
S05197,Steven Andrews,Grade 1,1,11,34.21,30.0,75.25,3,2,True,False,Good
S05198,michael cowan,Grade 3,3,11,14.63,66.67,106.5,1,1,True,False,Excellent
S05199,Andrea Whitney,Grade 5,5,12,16.67,83.33,79.25,1,2,True,False,Good
S05200,Charles Trevino,Grade 4,4,11,28.57,50.0,72.0,1,2,True,False,Average
S05201,Timothy Torres,Grade 4,4,12,30.3,0.0,67.67,3,0,False,False,Average
S05202,Douglas Mcintosh,Grade 3,3,19,43.48,50.0,59.75,1,2,True,False,Failing
S05203,Savannah Young,Grade 4,4,14,25.0,66.67,100.4,2,5,True,False,Excellent
S05204,Linda Cain,Grade 4,4,17,21.62,33.33,65.5,3,3,True,False,Average
S05205,Jill Coleman,Grade 1,1,14,26.67,75.0,83.33,1,2,True,False,Good
S05206,katherine goodwin,Grade 5,5,19,34.62,66.67,80.6,1,2,True,False,Good
S05207,Jennifer Mcgrath,Grade 4,4,11,26.09,0.0,67.5,1,1,True,False,Average
S05208,Clifford Johnson DDS,Grade 5,5,8,16.13,57.14,76.5,3,0,False,False,Good
S05209,Kelsey Bailey,Grade 2,2,17,11.11,100.0,86.0,0,2,True,False,Good
S05210,Sarah Young,Grade 2,2,14,40.0,25.0,72.5,3,3,True,False,Average
S05211,Jeffery Garcia,Grade 2,2,18,40.0,,66.5,0,6,True,False,Average
S05212,Sandra Campbell,Grade 4,4,13,24.0,33.33,99.0,2,3,True,False,Excellent
S05213,Carlos Murphy,Grade 5,5,8,30.3,16.67,59.0,3,2,True,False,Failing
S05214,Matthew Perez,Grade 1,1,11,16.67,80.0,92.0,1,1,True,False,Excellent
S05215,Hailey Johnson,Grade 4,4,19,26.32,0.0,61.0,1,2,True,False,Average
S05216,Joshua Mcbride,Grade 3,3,17,31.43,50.0,81.67,2,3,True,False,Good
S05217,Robin Vaughn,Grade 2,2,10,16.67,66.67,,0,3,True,False,Unknown
S05218,Amy Burns,Grade 2,2,12,37.93,33.33,82.0,2,3,True,False,Good
S05219,Wanda Gregory,Grade 5,5,19,34.78,50.0,74.5,3,2,True,False,Average
S05220,andrew mahoney,Grade 1,1,9,20.69,33.33,74.2,4,1,True,False,Average
S05221,Todd Perkins,Grade 2,2,9,30.3,40.0,84.5,3,2,True,False,Good
S05222,Mark Bailey,Grade 3,3,14,28.12,0.0,66.0,4,3,True,False,Average
S05223,Philip Vazquez,Grade 5,5,10,20.0,50.0,61.2,4,2,True,False,Average
S05224,ms. nicole henson md,Grade 4,4,10,29.73,0.0,62.5,2,1,True,False,Average
S05225,vanessa shah,Grade 4,4,19,23.33,75.0,93.0,1,1,True,False,Excellent
S05226,Stephen Evans,Grade 4,4,7,36.84,75.0,63.33,1,3,True,False,Average
S05227,Bobby Nixon,Grade 3,3,10,11.54,50.0,77.0,0,2,True,False,Good
S05228,Donna Perez,Grade 4,4,8,27.27,45.45,58.0,3,3,True,False,Failing
S05229,Kristi Boyd,Grade 1,1,19,45.83,25.0,52.0,3,1,True,False,Failing
S05230,Alexandra Best,Grade 1,1,12,29.63,50.0,79.0,1,3,True,False,Good
S05231,Gina Smith,Grade 1,1,11,12.5,62.5,74.0,1,4,True,False,Average
S05232,Mrs. Lynn Williams,Grade 2,2,9,9.68,33.33,81.0,1,2,True,False,Good
S05233,Emily Carter,Grade 5,5,14,21.21,40.0,101.0,4,0,False,False,Excellent
S05234,Brenda Hamilton,Grade 2,2,19,24.14,83.33,91.0,1,3,True,False,Excellent
S05235,Sean Cordova,Grade 5,5,11,21.21,25.0,65.5,3,3,True,False,Average
S05236,Felicia Hartman,Grade 3,3,18,21.43,16.67,69.5,4,1,True,False,Average
S05237,Robert Harris,Grade 5,5,18,10.34,25.0,81.0,3,2,True,False,Good
S05238,Ernest Saunders,Grade 4,4,10,16.0,66.67,69.6,0,3,True,False,Average
S05239,Samantha Mejia,Grade 4,4,15,12.82,42.86,82.75,4,1,True,False,Good
S05240,Kimberly Marquez,Grade 5,5,10,24.0,33.33,90.0,1,1,True,False,Excellent
S05241,Mrs. Aimee Hobbs MD,Grade 4,4,18,24.32,33.33,75.33,2,3,True,False,Good
S05242,Wendy Rodriguez,Grade 1,1,12,23.33,0.0,69.25,1,6,True,False,Average
S05243,Nicole Clay,Grade 5,5,13,42.86,75.0,,0,5,True,False,Unknown
S05244,Sylvia Nguyen,Grade 3,3,11,29.73,66.67,73.0,0,0,False,False,Average
S05245,Kristin Kelly,Grade 2,2,18,34.62,71.43,75.75,2,2,True,False,Good
S05246,April Young,Grade 2,2,14,7.14,11.11,60.0,7,0,False,False,Average
S05247,Gabriela Rubio,Grade 2,2,19,12.5,20.0,84.25,2,2,True,False,Good
S05248,Michael Case,Grade 3,3,20,26.09,36.36,99.33,5,0,False,False,Excellent
S05249,Melissa Kim,Grade 2,2,7,34.38,100.0,72.33,0,4,True,False,Average
S05250,Janice Austin,Grade 5,5,11,23.33,66.67,95.67,2,0,False,False,Excellent
S05251,Joshua Fisher,Grade 2,2,20,36.84,33.33,103.0,2,1,True,False,Excellent
S05252,Cynthia Jackson,Grade 2,2,10,47.22,60.0,96.0,2,2,True,False,Excellent
S05253,Joshua Nelson,Grade 5,5,14,13.04,100.0,82.75,0,2,True,False,Good
S05254,Heather Young,Grade 2,2,10,38.89,50.0,67.67,1,4,True,False,Average
S05255,Paula Humphrey,Grade 3,3,14,31.03,0.0,79.2,2,2,True,False,Good
S05256,Teresa Alexander,Grade 1,1,16,30.77,66.67,96.0,1,2,True,False,Excellent
S05257,Sandra Martin,Grade 5,5,12,28.57,20.0,62.0,2,2,True,False,Average
S05258,mark choi,Grade 4,4,19,26.32,77.78,89.0,1,2,True,False,Good
S05259,Lisa Garcia,Grade 5,5,14,18.75,100.0,80.5,0,1,True,False,Good
S05260,Amanda Hudson,Grade 4,4,19,41.38,50.0,68.0,0,1,True,False,Average
S05261,Ashley Perez,Grade 3,3,13,31.43,66.67,55.0,1,2,True,False,Failing
S05262,Veronica Baker,Grade 3,3,11,16.67,50.0,89.0,1,3,True,False,Good
S05263,kristi wright,Grade 1,1,13,28.57,0.0,59.0,3,0,False,False,Failing
S05264,Mark Lutz,Grade 3,3,15,29.03,33.33,65.75,1,0,False,False,Average
S05265,kimberly ayers,Grade 2,2,7,31.25,20.0,85.2,3,0,False,False,Good
S05266,Lori Smith,Grade 1,1,11,24.14,50.0,50.67,1,4,True,False,Failing
S05267,Kathryn Meyers,Grade 1,1,19,38.71,50.0,62.0,2,2,True,False,Average
S05268,Kelly Burnett,Grade 1,1,9,36.0,50.0,,2,2,True,False,Unknown
S05269,Elaine Jones,Grade 5,5,18,28.57,42.86,86.33,2,2,True,False,Good
S05270,Ana Rice,Grade 5,5,8,41.67,30.0,79.5,5,1,True,False,Good
S05271,Amber White,Grade 5,5,19,17.65,50.0,73.67,2,4,True,False,Average
S05272,Nicholas Cross,Grade 1,1,11,20.59,75.0,73.0,1,2,True,False,Average
S05273,William Moreno,Grade 2,2,11,23.08,50.0,76.4,1,2,True,False,Good
S05274,Katie Marshall,Grade 1,1,10,20.0,100.0,70.6,0,2,True,False,Average
S05275,Dawn Brown,Grade 1,1,9,22.22,60.0,79.33,1,4,True,False,Good
S05276,Heather Humphrey,Grade 2,2,14,15.79,87.5,67.8,1,5,True,False,Average
S05277,Jason Hall,Grade 1,1,9,23.33,41.67,80.33,5,1,True,False,Good
S05278,Dylan Wilson,Grade 4,4,15,11.54,60.0,94.25,2,1,True,False,Excellent
S05279,Shannon Park,Grade 1,1,17,34.48,25.0,65.25,1,2,True,False,Average
S05280,Kevin Diaz MD,Grade 2,2,10,24.14,40.0,87.0,3,2,True,False,Good
S05281,Suzanne Turner,Grade 2,2,8,30.3,62.5,56.67,1,2,True,False,Failing
S05282,Erica Harris,Grade 3,3,7,30.0,33.33,,2,2,True,False,Unknown
S05283,John Thomas,Grade 2,2,8,37.04,25.0,69.5,2,0,False,False,Average
S05284,Nicholas Sanchez,Grade 5,5,10,20.51,25.0,93.0,0,2,True,False,Excellent
S05285,Heather Gonzalez,Grade 4,4,12,20.51,57.14,65.25,3,6,True,False,Average
S05286,John Garcia,Grade 3,3,11,19.05,50.0,72.8,2,1,True,False,Average
S05287,Madeline Mcmillan,Grade 5,5,10,23.81,33.33,71.67,1,3,True,False,Average
S05288,Stephanie Russell,Grade 4,4,18,32.14,83.33,67.0,1,1,True,False,Average
S05289,Luke Williamson,Grade 1,1,14,29.27,57.14,80.83,3,2,True,False,Good
S05290,Suzanne Bowman,Grade 4,4,16,13.33,83.33,83.6,1,2,True,False,Good
S05291,Lori Scott,Grade 5,5,16,25.0,60.0,76.0,0,4,True,False,Good
S05292,Eric Rodriguez,Grade 3,3,9,39.47,44.44,59.33,3,1,True,False,Failing
S05293,Timothy Lane DDS,Grade 5,5,18,27.27,60.0,68.5,3,2,True,False,Average
S05294,Amy May,Grade 3,3,13,34.38,25.0,83.0,2,2,True,False,Good
S05295,Sierra Taylor,Grade 4,4,17,29.41,60.0,52.0,1,2,True,False,Failing
S05296,Laura Espinoza,Grade 1,1,12,26.32,33.33,77.67,1,3,True,False,Good
S05297,Toni Holmes,Grade 5,5,8,8.0,60.0,,2,1,True,False,Unknown
S05298,Michelle Brown,Grade 5,5,9,18.52,40.0,83.0,3,3,True,False,Good
S05299,Amy Bishop,Grade 5,5,10,21.21,66.67,93.6,2,1,True,False,Excellent
S05300,Steven Campbell,Grade 5,5,19,8.57,50.0,73.2,1,3,True,False,Average
S05301,Sarah Wilson,Grade 1,1,13,14.29,33.33,92.0,0,5,True,False,Excellent
S05302,Melinda Lynn,Grade 5,5,18,25.64,85.71,78.0,1,2,True,False,Good
S05303,joshua gallegos,Grade 3,3,18,19.51,16.67,88.0,3,0,False,False,Good
S05304,Rachel Carr,Grade 1,1,15,20.83,37.5,67.33,4,0,False,False,Average
S05305,Eric Lloyd,Grade 1,1,7,28.57,50.0,69.0,2,2,True,False,Average
S05306,Chad Hamilton,Grade 3,3,19,26.83,75.0,74.8,1,2,True,False,Average
S05307,Daniel Deleon,Grade 1,1,17,24.24,0.0,79.17,2,1,True,False,Good
S05308,Richard Callahan,Grade 4,4,8,22.58,50.0,94.0,1,4,True,False,Excellent
S05309,Barbara Flores,Grade 1,1,12,27.59,,76.33,0,0,False,False,Good
S05310,Jesse Jones,Grade 3,3,10,41.94,100.0,91.0,0,0,False,False,Excellent
S05311,Ryan Leblanc,Grade 2,2,16,29.63,66.67,87.5,1,5,True,False,Good
S05312,Marvin Kirby,Grade 3,3,16,46.15,14.29,70.4,5,2,True,False,Average
S05313,Daniel Lee,Grade 4,4,15,13.33,60.0,70.33,1,5,True,False,Average
S05314,Jacob Kemp,Grade 5,5,8,28.57,40.0,99.5,2,3,True,False,Excellent
S05315,Amanda Norris DDS,Grade 5,5,12,20.0,25.0,87.25,3,3,True,False,Good
S05316,Phillip Wilson,Grade 4,4,15,25.0,33.33,,1,2,True,False,Unknown
S05317,Kenneth Wright,Grade 3,3,8,32.14,33.33,73.0,2,4,True,False,Average
S05318,theresa osborn,Grade 3,3,11,21.21,60.0,76.83,1,4,True,False,Good
S05319,Debbie Griffin DVM,Grade 5,5,16,10.0,27.27,72.67,3,2,True,False,Average
S05320,Jessica Noble,Grade 1,1,14,20.0,33.33,83.0,1,4,True,False,Good
S05321,Yolanda Shea,Grade 2,2,11,25.0,40.0,99.5,3,4,True,False,Excellent
S05322,John Collins,Grade 5,5,10,25.93,100.0,73.0,0,5,True,False,Average
S05323,Harold Fields,Grade 1,1,16,21.21,88.89,56.0,1,2,True,False,Failing
S05324,victor jenkins,Grade 1,1,14,31.43,66.67,65.0,1,2,True,False,Average
S05325,Thomas Decker,Grade 5,5,13,23.08,42.86,82.0,2,0,False,False,Good
S05326,angela kelly,Grade 3,3,17,30.0,25.0,106.0,1,2,True,False,Excellent
S05327,Yvonne Sullivan DVM,Grade 3,3,10,20.0,71.43,77.5,2,3,True,False,Good
S05328,Timothy Calderon,Grade 5,5,14,32.35,41.67,57.75,1,2,True,False,Failing
S05329,Morgan Griffith,Grade 2,2,12,25.71,75.0,57.0,2,3,True,False,Failing
S05330,Carolyn Smith,Grade 4,4,9,14.81,33.33,49.0,2,5,True,False,Failing
S05331,Alexis Burns,Grade 4,4,18,17.65,50.0,67.75,0,0,False,False,Average
S05332,Teresa Stone,Grade 2,2,12,34.15,20.0,90.67,3,0,False,False,Excellent
S05333,joanna melton,Grade 3,3,11,15.38,50.0,64.0,1,4,True,False,Average
S05334,Robert Bauer,Grade 1,1,12,19.35,66.67,,1,4,True,False,Unknown
S05335,Wesley James,Grade 2,2,19,15.62,57.14,71.8,3,3,True,False,Average
S05336,Jeffery Dickerson,Grade 4,4,16,28.12,33.33,82.0,3,2,True,False,Good
S05337,Monica Jones DDS,Grade 1,1,11,34.29,33.33,59.0,1,2,True,False,Failing
S05338,Christine Young,Grade 1,1,9,31.03,80.0,81.4,1,3,True,False,Good
S05339,Elizabeth White,Grade 5,5,9,17.5,40.0,103.0,1,2,True,False,Excellent
S05340,John Brown,Grade 5,5,18,21.88,25.0,55.0,4,4,True,False,Failing
S05341,Scott Jacobs,Grade 1,1,11,25.81,,63.0,0,3,True,False,Average
S05342,Kyle Harvey,Grade 1,1,12,32.14,71.43,82.14,2,3,True,False,Good
S05343,Samuel Anderson,Grade 1,1,14,25.81,66.67,51.0,0,2,True,False,Failing
